TypeOfVisitor,UserPage VisitDuration,Bounce Rate ,WebPageValue,BrowserServer,InformationRelatedPageVisitDuration ,Month,ExitRate,ProductRelatedPages ,ProductRelatedPageVisitDuration,DischargePattern,InformationRelatedPage,Weekend,Holiday,Area,OperatingSystem,UserRelatedPages,Buy 
New_Visitor,0,0,0,2,70.6,Nov,0.007142857,26,571.35,5,2,FALSE,0,9,2,0,0
Returning_Visitor,0,0.002941176,0,4,120.5,Mar,0.013663064,66,3960.646154,1,4,FALSE,0,1,2,0,0
Returning_Visitor,33,0.023076923,0,2,253.75,May,0.03034188,19,569.5138889,3,6,FALSE,0.2,2,3,3,0
Returning_Visitor,8,0.007246377,16.68711526,5,179.75,Dec,0.014251208,64,1876.333333,2,6,FALSE,0,9,2,2,0
Returning_Visitor,0,0,0,4,34.44242424,June,0.019613005,103,1843.759347,2,5,TRUE,0,1,nan,0,0
Returning_Visitor,0,0.002678571,3.696136038,2,106,Dec,0.019613095,111,8684.983333,1,5,FALSE,0,3,2,0,0
Returning_Visitor,0,0,0,5,0,Mar,0.025,4,910,10,0,FALSE,0,1,2,0,0
New_Visitor,0,0,0,2,148.25,Nov,0.005,7,179.9583333,8,4,TRUE,0,1,2,0,1
New_Visitor,0,0,0,2,0,Dec,0.020408163,21,882.75,2,0,TRUE,0,2,2,0,0
Returning_Visitor,0,0.004022989,0,2,0,Nov,0.015229885,58,2174.708333,1,0,TRUE,0,1,1,0,1
Returning_Visitor,120,0.004301075,30.80927957,2,78.3,May,0.008090118,87,1363.263492,2,7,FALSE,0.6,3,2,5,1
New_Visitor,94.875,0,0,2,89.16666667,Nov,0.013333333,10,138.4166667,2,9,FALSE,0,3,2,4,0
Returning_Visitor,0,0.016326531,5.466387755,2,19.5,May,0.033469388,47,483.3,6,4,TRUE,1,1,2,0,0
Returning_Visitor,0,0,0,2,0,June,0.055555556,9,311.7,13,0,FALSE,0,4,2,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.066666667,4,135.5,14,0,FALSE,0,3,2,0,0
Returning_Visitor,0,0,0,2,299,May,0.04,4,212.5,1,1,TRUE,0,2,2,0,0
Returning_Visitor,0,0.057142857,0,2,0,Mar,0.085714286,7,379.5,1,0,FALSE,0,8,3,0,0
Returning_Visitor,91,0,1.592774194,8,33.5,Mar,0.011505376,31,1271.821212,1,2,FALSE,0,4,1,1,1
Returning_Visitor,0,0.008928571,50.82975,2,74.21428571,May,0.0203125,32,1367.630952,2,4,TRUE,0,1,3,0,1
Returning_Visitor,0,0,0,2,0,Nov,0.028571429,7,305.5,3,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.2,0,1,0,June,0.2,2,0,2,0,FALSE,0,3,1,0,0
Returning_Visitor,0,0,0,1,0,Dec,0.066666667,3,79.5,2,0,TRUE,0,3,4,0,0
Returning_Visitor,0,0,3.356892857,2,37,May,0.01547619,30,1584.3,4,1,TRUE,0,9,3,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,9,0,13,0,FALSE,0.8,4,2,0,0
Returning_Visitor,0,0,0,1,0,Nov,0.066666667,3,19.25,2,0,TRUE,0,8,1,0,0
Returning_Visitor,0,0.1,0,1,0,Nov,0.15,4,60.5,1,0,FALSE,0,1,1,0,0
New_Visitor,0,0,0,2,19,May,0.014285714,8,87,3,1,FALSE,0.6,1,2,0,0
Returning_Visitor,0,0,0,1,103.3,Oct,0.011965812,38,1649.766667,3,2,FALSE,0,3,1,0,0
Returning_Visitor,0,0.01,35.35631939,1,119.4,Sep,0.02,16,743.5314286,4,7,FALSE,0,8,1,0,0
Returning_Visitor,985.4190476,0.0030839,0,2,1261.916667,May,0.022907353,30,1956.022222,2,,FALSE,0.6,3,2,12,0
Returning_Visitor,0,0.1,0,2,0,Mar,0.15,4,9,1,0,FALSE,0,3,3,0,0
Returning_Visitor,0,0,0,2,0,May,0.006666667,12,336.8,2,0,FALSE,0.6,1,2,0,0
Returning_Visitor,0,0,0,1,0,Feb,0.019166667,15,487.5,4,1,TRUE,0.8,2,1,0,0
Returning_Visitor,35.7,0.003614458,0,2,265.4333333,Aug,0.009762498,158,2110.255093,1,11,FALSE,0,8,3,2,0
NAN,0,0.0125,8.07853125,2,78,May,0.039583333,27,672.5833333,4,3,FALSE,0,4,2,0,1
Returning_Visitor,48.5,0,0,2,90,Dec,0.023170732,40,3789.583333,2,2,TRUE,0,4,2,1,0
Returning_Visitor,37.83333333,0.003655352,0,2,28,Nov,0.023352993,378,12003.31758,2,4,FALSE,0,1,2,3,0
New_Visitor,0,0,0,2,248.5,Mar,0.003571429,11,456.6666667,2,5,FALSE,0,4,3,0,0
Returning_Visitor,0,0,0,2,69,May,0.026923077,25,533.0714286,2,1,FALSE,0,7,2,0,0
Returning_Visitor,0,0,0,2,19,Mar,0.007709751,22,525.2666667,1,1,FALSE,0,7,3,0,0
Returning_Visitor,47.75,0.023076923,0,2,11,Dec,0.056025641,25,1925.979167,2,1,FALSE,0,7,2,3,0
Returning_Visitor,40,0.003101093,0.468406088,4,83,Dec,0.014304381,241,5194.79857,1,2,FALSE,0,1,2,2,0
Returning_Visitor,0,0.075,0,3,85.1,Nov,0.078125,8,194.2285714,1,1,TRUE,0,1,3,0,0
Returning_Visitor,0,0,12.61543434,2,0,May,0.004747475,34,887.6666667,2,0,FALSE,0,5,2,0,0
Returning_Visitor,232.7333333,0,0,2,0,June,0.016333333,23,1669.024978,2,0,FALSE,0,4,3,2,0
Returning_Visitor,0,0.027083333,12.6534375,2,14,May,0.042083333,30,1845.333333,1,1,FALSE,0,3,3,0,0
Returning_Visitor,0,0,8.497935484,2,13.61904762,Mar,0.020322581,27,520.3333333,2,4,TRUE,0,4,3,0,0
Returning_Visitor,0,0,0,4,20,Jul,0.022685185,34,461.2333333,4,4,TRUE,0,1,2,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,1,0,13,0,FALSE,0.6,1,3,0,0
Returning_Visitor,0,0.000865801,0,2,157.3333333,Nov,0.013675718,76,3923.586111,2,5,TRUE,0,8,2,0,0
New_Visitor,0,0,0,2,59.5,Dec,0.00625,6,159,6,3,FALSE,0,8,3,0,0
Returning_Visitor,81,0,4.667079268,3,0,Mar,0.007723577,82,3214.020563,10,0,FALSE,0,2,3,1,1
Returning_Visitor,0,0,113.3238614,2,0,Oct,0.05,3,58.6,2,1,TRUE,0,9,2,0,1
Returning_Visitor,0,0.015384615,0,2,0,Dec,0.020512821,13,1600,20,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.032738095,0,4,87.25,May,0.063214286,56,2094.983333,3,2,FALSE,0.8,3,2,0,0
Returning_Visitor,368.25,0.02,39.51980679,2,305.125,Dec,0.042857143,27,1121.25,2,2,FALSE,0,1,3,3,0
Returning_Visitor,0,0.022222222,0,2,0,Nov,0.022222222,10,761.75,2,0,TRUE,0,3,3,0,0
New_Visitor,0,0,124.9045858,6,0,Nov,0.016666667,6,339.5,20,0,FALSE,0,9,2,0,1
Returning_Visitor,0,0.011764706,0,2,0,May,0.052941176,17,295,6,0,FALSE,0.8,2,2,0,0
Returning_Visitor,0,0.016666667,0,1,0,Nov,0.047222222,12,363,2,0,FALSE,0,4,4,0,0
Returning_Visitor,0,0,0,5,26,May,0.005813953,85,768.5,4,3,FALSE,0,4,2,0,0
Returning_Visitor,1415,0.006896552,28.16893067,2,40.5,Nov,0.02183908,56,1568.65,8,1,TRUE,0,1,2,2,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,1,0,13,0,FALSE,0.4,1,2,0,0
New_Visitor,51,0,25.90331034,2,0,May,0.010344828,29,1225.5,4,0,FALSE,0,1,4,1,1
Returning_Visitor,0,0.066666667,0,2,0,Dec,0.133333333,3,13,1,0,TRUE,0,3,3,0,0
Returning_Visitor,0,0.075,0,2,0,May,0.1,8,119,2,2,FALSE,0,1,1,0,0
Returning_Visitor,0,0.012195122,0,2,0,Nov,0.043292683,41,1066.339286,1,0,FALSE,0,3,3,0,0
Returning_Visitor,0,0.2,0,2,0,Aug,0.2,1,0,13,0,FALSE,0,1,3,0,0
Returning_Visitor,0,0.028571429,0,2,0,Mar,0.076190476,7,451.8333333,3,0,TRUE,0,1,3,0,0
Other,0,0,0,13,0,Dec,0.05,4,129.5,20,0,FALSE,0,9,8,0,0
Returning_Visitor,0,0,0,4,227.9,Oct,0.001666667,22,701.0166667,2,7,FALSE,0,4,2,0,0
Returning_Visitor,0,0,13.60512012,2,143.1666667,Mar,0.010160428,50,925.947619,2,6,FALSE,0,1,2,0,1
Returning_Visitor,0,0.007317073,0,1,1104.2,Oct,0.012601626,36,1826.441667,2,9,TRUE,0,3,1,0,0
Returning_Visitor,0,0.008,21.81920724,5,29.5,Nov,0.016,26,1659.866667,1,1,FALSE,0,2,2,0,1
Returning_Visitor,0,0,0,2,4,May,0.034117647,18,143.85,3,1,FALSE,0,3,2,0,0
Returning_Visitor,0,0.012820513,0,2,0,May,0.021245421,39,905.6,3,0,FALSE,0,1,3,0,0
Returning_Visitor,0,0,0,2,54,Mar,0.05,3,59,8,1,FALSE,0,9,2,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.05,2,30.5,10,0,FALSE,0,4,3,0,0
Returning_Visitor,0,0.2,0,2,0,Mar,0.2,1,0,1,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.002553191,0,2,92,Nov,0.022150056,91,4155.620833,2,3,TRUE,0,1,1,0,0
Returning_Visitor,0,0.007692308,0,2,0,Nov,0.018376068,41,451.7142857,11,0,FALSE,0,6,2,0,0
Returning_Visitor,0,0.007494145,0,2,91.25,Nov,0.010650662,56,955.5432151,2,6,TRUE,0,4,3,0,1
Returning_Visitor,204.3466667,0.000684932,19.71529542,2,545.65,Nov,0.002998087,69,1182.432333,13,6,TRUE,0,1,2,3,1
Returning_Visitor,23,0.001960784,14.388,1,703.5,May,0.015686275,26,2259.55,3,6,FALSE,0,1,1,3,0
Returning_Visitor,0,0.2,0,5,0,Mar,0.2,1,0,1,0,FALSE,0,9,2,0,0
Returning_Visitor,0,0,0,1,0,Feb,0.025,4,105,4,0,FALSE,0.6,1,1,0,0
Returning_Visitor,52.33333333,0,0,1,77.33333333,Mar,0.016666667,6,126.6666667,2,6,FALSE,0,1,1,1,0
Returning_Visitor,0,0.042553191,0,2,0,May,0.051999065,47,778.7619048,15,0,TRUE,0,6,3,0,0
New_Visitor,0,0,0,2,90.6,Aug,0.015384615,10,384.8,2,6,TRUE,0,3,1,0,0
Returning_Visitor,0,0.2,0,2,0,Dec,0.2,1,0,1,0,FALSE,0,8,2,0,0
New_Visitor,0,0,0,2,0,Nov,0.006060606,35,2352.166667,2,0,FALSE,0,6,2,0,0
Returning_Visitor,0,0,0,1,118.8,Oct,0.033333333,11,805.5,3,4,FALSE,0,9,1,0,0
New_Visitor,0,0,0,2,0,Nov,0.014285714,15,469.8681818,2,0,FALSE,0,8,2,0,0
Returning_Visitor,0,0,0,2,32,Oct,0.0125,30,425.0333333,1,5,FALSE,0,7,2,0,0
Returning_Visitor,0,0.023255814,0,2,150.6,Sep,0.041100372,86,2554.562381,1,2,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,2,81,Nov,0.015104167,93,3359.625,1,1,FALSE,0,3,2,0,1
Returning_Visitor,0,0.2,0,1,0,May,0.2,2,0,3,0,FALSE,0.6,1,1,0,0
Returning_Visitor,0,0.15,0,2,0,May,0.158333333,8,89.5,3,0,FALSE,0.8,1,3,0,0
Returning_Visitor,0,0,0,1,0,May,0.007407407,27,392.4666667,2,0,FALSE,0,3,1,0,0
Returning_Visitor,35,0,16.10052632,2,183,May,0.012631579,15,557.3333333,5,4,FALSE,0,2,2,1,1
Returning_Visitor,0,0,0,5,4,May,0.041176471,14,203,3,2,FALSE,0,4,2,0,0
New_Visitor,0,0.02,0,2,100,Dec,0.05,7,137.25,3,5,FALSE,0,3,1,0,0
Returning_Visitor,0,0,29.31555556,2,0,May,0.022222222,9,464,2,0,FALSE,0,1,2,0,1
Returning_Visitor,0,0.004266667,0,6,0,Aug,0.030748538,75,2532.960656,1,0,FALSE,0,1,1,0,0
Returning_Visitor,15.2,0.006060606,69.91439226,2,346,Nov,0.006700972,29,1107.216667,2,3,FALSE,0,5,2,1,0
Returning_Visitor,0,0.003773585,0,2,33,May,0.011320755,54,1835.066667,4,5,FALSE,0,4,2,0,0
Returning_Visitor,0,0,0,1,0,Mar,0.066666667,3,44.5,1,0,FALSE,0,3,1,0,0
Returning_Visitor,0,0,0,2,18,May,0.036666667,15,272.3333333,3,1,FALSE,0.6,3,2,0,0
Returning_Visitor,0,0,0,2,45.5,Dec,0.066666667,2,317.25,2,2,FALSE,0,1,2,0,0
Returning_Visitor,8,0.016666667,3.478135617,1,59.9,June,0.028709742,84,2359.522438,3,5,FALSE,0,4,1,2,0
Other,0,0,0,2,0,Nov,0.022222222,9,396.1666667,13,0,FALSE,0,8,3,0,0
Returning_Visitor,0,0,0,5,0,Nov,0.05,4,26,11,0,TRUE,0,6,2,0,0
Returning_Visitor,1467,0,0,2,160.5,Mar,0.031029186,26,721,1,8,FALSE,0,1,2,2,0
Returning_Visitor,0,0,0,2,0,May,0.1,2,53,13,0,FALSE,0,4,4,0,0
Returning_Visitor,0,0,0,5,73,May,0.017959184,34,1001.166667,3,4,TRUE,0,4,2,0,0
Returning_Visitor,0,0.02,0,5,0,Aug,0.08,10,1186.6,3,0,FALSE,0,1,2,0,0
New_Visitor,0,0,0,2,47,May,0.005882353,19,881.1666667,4,1,FALSE,0,6,2,0,0
Returning_Visitor,0,0.02,0,2,0,May,0.1,5,138,4,0,FALSE,0.8,1,2,0,0
Returning_Visitor,0,0,0,2,0,May,0.025,8,166.1666667,4,0,FALSE,0,3,2,0,0
Returning_Visitor,0,0,0,2,0,Nov,0.03452381,15,1251.316667,2,0,TRUE,0,1,3,0,1
Returning_Visitor,0,0.012121212,10.05608631,1,8,Dec,0.029834711,32,690.2541667,2,1,TRUE,0,3,1,0,0
Returning_Visitor,584,0.018070818,3.919126984,1,454,May,0.043950617,25,1161.767949,2,4,TRUE,0,7,1,3,0
Returning_Visitor,0,0.010526316,0,1,341.4,May,0.015789474,20,645.7095238,3,5,FALSE,0.6,1,1,0,0
Returning_Visitor,0,0.007407407,0,2,0,May,0.005555556,27,589.5738095,4,0,TRUE,0,3,3,0,0
Returning_Visitor,0,0,4.350513745,2,135.5,Dec,0.022727273,30,2040.166667,2,3,FALSE,0,8,2,0,1
Returning_Visitor,0,0.011111111,0,2,15,Nov,0.022222222,19,817.5,2,1,FALSE,0,1,2,0,0
Returning_Visitor,199.4,0.005664488,0,2,133.4666667,Oct,0.016427015,150,4935.536124,13,3,TRUE,0,3,2,2,0
Returning_Visitor,0,0,0,2,0,Jul,0.025,24,583,4,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.057142857,0,2,0,May,0.085714286,7,243,4,0,FALSE,0,6,2,0,0
Returning_Visitor,41,0,0,1,201.1666667,Mar,0.0125,18,914.1666667,3,8,FALSE,0,1,1,3,0
Returning_Visitor,0,0,0,1,243,Mar,0.007692308,12,1180.5,9,2,FALSE,0,1,1,0,0
Returning_Visitor,99,0.016438356,8.508237502,2,1951.279141,May,0.038292564,55,3373.015865,1,22,FALSE,0,3,2,1,0
Returning_Visitor,0,0.011363636,0,2,0,May,0.042651515,22,662.6666667,2,0,FALSE,0.4,4,2,0,0
Returning_Visitor,10,0.002739726,0,2,11,Nov,0.009519461,74,3487.12471,3,1,TRUE,0,4,3,1,0
Returning_Visitor,0,0,0,1,0,Nov,0.04,5,375,10,0,TRUE,0,3,1,0,0
Returning_Visitor,0,0,9.930187005,2,867.922619,Mar,0.005055944,137,3909.36829,2,9,FALSE,0,6,2,0,0
Returning_Visitor,0,0.05,0,2,0,Dec,0.1,4,163,11,0,FALSE,0,3,2,0,0
New_Visitor,0,0,0,2,51.5,Nov,0.012121212,21,730.15,2,1,FALSE,0,4,2,0,0
New_Visitor,0,0,128.8278691,2,0,Dec,0.013333333,17,1040.1,2,0,FALSE,0,5,2,0,1
Returning_Visitor,18,0.003069054,0,2,0,May,0.039989226,85,1736.447368,2,0,FALSE,0.6,2,2,1,0
Returning_Visitor,447,0,22.80152439,2,77,Mar,0.02398374,34,1469.702381,2,6,FALSE,0,1,2,3,0
Returning_Visitor,0,0.033333333,0,2,0,Mar,0.066666667,7,314.5,1,0,FALSE,0,3,2,0,0
Returning_Visitor,622.4,0.000934579,34.45943549,2,430.1570175,Nov,0.009959744,85,3684.855282,2,12,TRUE,0,1,3,14,0
Returning_Visitor,0,0.04,0,2,0,Mar,0.06,5,84,1,0,FALSE,0,2,2,0,0
Returning_Visitor,0,0.028253968,0,2,0,Dec,0.02856387,42,1265.892857,13,0,TRUE,0,2,3,0,0
Returning_Visitor,0,0.01,0,1,15.5,May,0.045,15,312.7,2,4,FALSE,0.8,3,4,0,0
Returning_Visitor,0,0,0,2,0,May,0.052,20,769.5,13,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.019242424,9.137331307,2,0,Dec,0.045272727,55,2780.609524,3,1,FALSE,0,8,2,0,0
Returning_Visitor,82.5,0.016666667,0,2,0,Dec,0.055555556,9,143.375,2,0,FALSE,0,6,3,3,0
New_Visitor,0,0,0,2,29,May,0.004166667,25,381.3571429,2,1,FALSE,0.8,1,2,0,0
Returning_Visitor,28,0.066666667,0,2,0,May,0.133333333,1,0,3,0,FALSE,0.6,8,2,2,0
Returning_Visitor,0,0.2,0,1,0,Dec,0.2,1,0,1,0,FALSE,0,5,1,0,0
New_Visitor,0,0,0,2,97,May,0.013333333,4,59,6,1,FALSE,0,6,2,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,1,0,13,0,TRUE,0,1,2,0,0
Returning_Visitor,0,0.008571429,5.540024667,2,42.5,May,0.025088095,48,970.4192641,4,2,FALSE,0.6,4,2,0,1
Returning_Visitor,0,0.012077922,6.373770623,1,46.52,Jul,0.029349567,133,2248.914286,4,5,FALSE,0,1,1,0,1
Returning_Visitor,0,0,0,1,0,Mar,0.045833333,12,218.5,2,0,FALSE,0,4,1,0,0
Returning_Visitor,0,0.052380952,0,4,0,Sep,0.101587302,21,1275.9,1,0,FALSE,0,5,2,0,0
Other,0,0,69.7132141,13,4,Nov,0.002040816,15,377.5,20,1,FALSE,0,9,8,0,0
New_Visitor,316,0,0,1,82.6,Oct,0.002439024,34,1446.733333,2,2,TRUE,0,4,4,6,0
Returning_Visitor,0,0.042857143,0,2,0,Mar,0.089285714,7,87.71428571,3,0,FALSE,0,1,3,0,0
Returning_Visitor,0,0.022222222,0,2,143.8,May,0.055555556,6,90.75,3,2,FALSE,0,8,3,1,0
Returning_Visitor,0,0.005555556,0,2,107.75,Nov,0.029365079,15,369.05,1,4,FALSE,0,8,3,0,0
Returning_Visitor,0,0.0125,0,5,537.5,Dec,0.021875,12,748.9583333,2,4,FALSE,0,7,2,0,0
Returning_Visitor,0,0.06,0,2,0,Mar,0.06,5,164.3333333,1,0,FALSE,0,2,3,0,0
Returning_Visitor,0,0.04,0,1,0,Dec,0.08,5,251,3,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0.2,0,2,0,Nov,0.2,1,0,1,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.025,0,4,0,Mar,0.1,8,116,1,0,FALSE,0,5,2,0,0
Returning_Visitor,0,0.017857143,0,1,0,Jul,0.029829932,28,403.8333333,4,0,FALSE,0,6,1,0,0
Returning_Visitor,0,0,0,2,0,May,0.005263158,19,725.9,4,0,FALSE,0,1,1,0,0
Returning_Visitor,330,0.016666667,0,2,134.5,May,0.018888889,7,169.5,3,4,FALSE,0.8,1,3,2,0
Returning_Visitor,103.25,0,0,2,97,Nov,0.018933333,16,1509.5,2,7,FALSE,0,1,2,3,0
Returning_Visitor,0,0.003125,0,4,0,Jul,0.014175592,128,2787.692619,1,0,FALSE,0,4,2,0,0
Returning_Visitor,0,0,0,2,26,May,0.02,2,22,4,3,FALSE,0.8,1,2,0,0
Returning_Visitor,0,0.022857143,0,2,0,Nov,0.040606061,15,267.7333333,11,0,TRUE,0,3,3,0,0
Returning_Visitor,0,0.004444444,18.09857173,2,408.6,Aug,0.014814815,21,589.4214286,2,13,FALSE,0,8,2,0,1
Returning_Visitor,0,0.2,0,1,0,May,0.2,1,0,3,0,FALSE,0,1,1,0,0
Returning_Visitor,23,0.0055,0,2,337.5416667,Dec,0.02577466,32,1249.866144,2,12,FALSE,0,1,2,2,0
Returning_Visitor,0,0,0,2,165,May,0.022173913,22,1058.189474,1,4,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.033333333,9,218,3,0,TRUE,0,6,2,0,0
Returning_Visitor,84.8,0,0,2,157.8883333,Nov,0.004514952,170,3888.278636,2,21,FALSE,0,7,2,3,0
Returning_Visitor,0,0,0,1,161.35,Nov,0.03015873,18,251.9,2,5,TRUE,0,1,1,0,0
New_Visitor,0,0,0,1,396.5,Dec,0.0125,6,415.5,8,4,FALSE,0,3,1,0,0
Returning_Visitor,0,0.2,0,1,0,Mar,0.2,2,0,1,0,FALSE,0,1,1,0,0
Returning_Visitor,0,0,0,2,0,Nov,0.1,1,56.5,3,0,FALSE,0,3,2,0,0
Returning_Visitor,0,0.027642276,0,2,0,Nov,0.066547107,41,1837.204167,3,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.2,0,2,0,May,0.2,1,0,3,0,FALSE,0,9,2,0,0
Returning_Visitor,0,0,10.63449802,1,136,Mar,0.006060606,31,1141.833333,1,4,FALSE,0,1,1,0,1
Returning_Visitor,0,0.066666667,0,2,0,May,0.066666667,3,38,4,0,FALSE,0.8,4,2,0,0
Returning_Visitor,0,0.018181818,0,6,0,Mar,0.063636364,11,673,1,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0.025,0,2,0,Jul,0.0625,8,41.13333333,1,0,FALSE,0,9,2,0,0
Returning_Visitor,102.8,0,1.798669862,1,1013.056909,Nov,0.009471471,77,2697.022104,2,13,FALSE,0,9,1,2,0
Returning_Visitor,12,0.001212121,4.504381818,2,140,May,0.006277056,52,723.315873,11,6,FALSE,0,4,3,1,0
Returning_Visitor,86.75,0,44.33548922,2,74.75,Nov,0.008874272,51,2003.375779,2,5,FALSE,0,7,2,3,0
Returning_Visitor,0,0.057142857,0,2,0,May,0.1,7,50.5,3,0,TRUE,0,1,3,0,0
Returning_Visitor,0,0.003448276,0,2,55.4,Aug,0.022988506,29,451.7,4,1,FALSE,0,3,2,0,0
Returning_Visitor,27,0.002777778,0,5,99.16666667,May,0.009126984,33,483.2666667,2,5,FALSE,0.6,1,8,1,0
Returning_Visitor,0,0,25.12339065,2,69.875,Nov,0.010526316,33,1051.125,11,7,TRUE,0,9,2,0,1
Returning_Visitor,37.2,0.005555556,0,2,0,Nov,0.015,37,2767.753333,2,0,FALSE,0,2,2,1,0
Other,0,0.2,0,13,0,Dec,0.2,1,0,20,0,FALSE,0,9,8,0,0
Returning_Visitor,0,0,0,2,10,Nov,0.015238095,14,624.4333333,1,1,FALSE,0,1,2,0,0
New_Visitor,0,0,0,1,0,Dec,0.1,2,10,2,0,FALSE,0,2,1,0,0
Returning_Visitor,0,0,53.73655336,2,45.5,Nov,0.0125,39,2011.041667,8,2,FALSE,0,1,2,0,1
Returning_Visitor,0,0.015384615,0,2,76.33333333,May,0.042694343,36,1420.547902,4,5,FALSE,0,1,3,2,0
Returning_Visitor,0,0,0,2,15,Mar,0.028571429,7,50.5,3,2,FALSE,0,1,2,0,0
Returning_Visitor,300,0.006666667,40.7932,2,0,Mar,0.002222222,13,509.1214286,2,0,TRUE,0,7,3,3,1
Returning_Visitor,57,0.007692308,0,2,462,May,0.023447941,63,1621.152083,1,8,FALSE,0,5,3,1,0
Returning_Visitor,220.25,0.005165165,19.03391341,2,83,Nov,0.02044187,106,2974.734799,2,3,FALSE,0,7,2,4,1
Returning_Visitor,0,0.2,0,2,0,Dec,0.2,1,0,13,0,FALSE,0,6,2,0,0
Returning_Visitor,0,0.002898551,0,1,177.3333333,Nov,0.003457557,70,2346.220238,3,9,FALSE,0,5,1,0,0
Returning_Visitor,0,0.1,0,5,0,May,0.15,4,7,1,0,FALSE,0,8,2,0,0
Returning_Visitor,0,0.004938272,0,2,0,May,0.039283154,24,485.2839744,4,0,TRUE,1,2,2,0,0
Returning_Visitor,0,0.006557377,42.19732111,2,227.6,Dec,0.022222222,54,1935.06131,2,9,FALSE,0,1,1,0,1
Returning_Visitor,0,0.025,0,2,0,Mar,0.038095238,24,387.8846154,3,0,FALSE,0,3,2,0,0
Returning_Visitor,0,0,0,2,0,Mar,0.033333333,6,69.5,1,0,FALSE,0,7,2,0,0
Returning_Visitor,0,0,0,2,320,Dec,0.014880952,36,776.1666667,13,11,FALSE,0,1,3,0,0
New_Visitor,0,0,0,2,96,May,0.011111111,11,565,14,3,TRUE,0,6,3,0,0
Returning_Visitor,0,0.2,0,4,0,Nov,0.2,1,0,3,0,FALSE,0,3,2,0,0
New_Visitor,0,0,0,2,82.6,Nov,0.05,1,16.2,2,3,FALSE,0,9,2,0,0
Returning_Visitor,0,0,0,1,0,Dec,0.075757576,11,124.2166667,1,0,FALSE,0,3,1,0,0
Returning_Visitor,0,0.020754717,0,2,0,June,0.060754717,53,2121.311111,1,0,FALSE,0,1,2,0,0
Returning_Visitor,0,0,14.58941181,4,0,Dec,0.025,19,866.3333333,2,0,TRUE,0,3,2,0,0
New_Visitor,0,0,0,4,132.4,Sep,0.015384615,11,296.3,2,2,FALSE,0,3,2,0,0
Returning_Visitor,0,0.017142857,0,2,22.2,Oct,0.028571429,34,781.8,1,1,TRUE,0,6,2,0,0
Returning_Visitor,6,0.012926829,0,2,18,Nov,0.01962467,122,7141.214642,2,1,TRUE,0,1,3,1,0
Returning_Visitor,0,0.2,0,1,0,May,0.2,2,0,3,0,FALSE,0,3,1,0,0
Returning_Visitor,0,0.014814815,0,2,22.91666667,Nov,0.035185185,22,221.25,2,4,FALSE,0,1,2,0,0
Returning_Visitor,0,0,0,1,0,Nov,0.033333333,3,57.75,2,0,FALSE,0,6,1,0,0
Returning_Visitor,61,0,144.3934888,2,21,Mar,0.0008,49,1647.152381,2,1,TRUE,0,7,2,1,1
Returning_Visitor,0,0.006451613,0,1,82,Dec,0.00983871,62,1243.17619,2,1,FALSE,0,6,1,0,0
Returning_Visitor,0,0.066666667,0,2,0,Nov,0.133333333,3,15,3,0,FALSE,0,1,2,0,0
Returning_Visitor,17,0.011548556,0,2,5,Dec,0.033933258,126,5276.227193,1,1,TRUE,0,9,2,2,0
Returning_Visitor,0,0.066666667,0,2,28.65,Sep,0.111111111,9,75.05,3,3,FALSE,0,4,3,0,0
New_Visitor,134,0,0,2,30,May,0.001470588,31,519.9166667,18,2,FALSE,0,7,2,1,0
Returning_Visitor,77.91666667,0.005882353,12.74039337,2,307.360119,Nov,0.014513583,95,2989.780952,1,9,TRUE,0,4,3,4,0
Returning_Visitor,0,0,0,1,0,Nov,0.014583333,16,219.55,20,0,FALSE,0,1,4,0,0
Returning_Visitor,0,0.021052632,0,1,0,May,0.054586466,19,837.3666667,3,0,TRUE,1,3,1,0,0
Returning_Visitor,0,0,0,6,0,Feb,0.1,2,222,2,0,TRUE,0,1,2,0,0
Returning_Visitor,0,0.2,0,2,0,Dec,0.2,1,0,3,0,FALSE,0,1,2,0,0
New_Visitor,0,0.04,0,1,67.75,Dec,0.053333333,2,19.25,20,3,FALSE,0,3,1,0,1
Returning_Visitor,242.75,0,0,5,87,Nov,0.019375,61,4081.041667,2,4,TRUE,0,6,2,5,0
Returning_Visitor,0,0,0,4,0,May,0.05,4,81,4,0,FALSE,0.4,2,2,0,0
